user_id,product_id,rating,timestamp
U0222,A028,2.0,2024-07-29
U0222,A018,4.0,2024-06-23
U0222,A002,3.0,2024-03-24
U0222,A051,4.0,2024-02-22
U0222,A036,2.0,2024-04-21
U0222,A057,3.5,2024-03-20
U0222,A052,4.0,2024-09-14
U0222,A003,4.0,2024-04-23
U0222,A035,4.0,2024-04-06
U0223,A018,4.5,2024-12-19
U0223,A024,5.0,2024-07-04
U0223,A032,3.5,2024-03-12
U0223,A005,2.5,2024-08-14
U0223,A030,3.0,2024-11-01
U0223,A031,4.0,2024-09-24
U0223,A020,4.5,2024-06-24
U0223,A058,3.0,2024-03-29
U0223,A029,4.5,2024-12-29
U0224,A032,3.0,2024-08-08
U0224,A034,3.0,2024-01-22
U0224,A040,3.5,2024-04-10
U0224,A019,4.5,2024-02-25
U0224,A031,3.5,2024-01-17
U0224,A041,3.5,2024-12-03
U0224,A016,2.5,2024-09-19
U0224,A020,4.0,2024-10-30
U0224,A039,3.0,2024-01-31
U0224,A003,3.5,2024-08-28
U0224,A035,3.0,2024-03-01
U0224,A014,4.0,2024-05-09
U0225,A032,2.0,2024-04-04
U0225,A034,4.0,2024-12-09
U0225,A057,3.5,2024-06-28
U0225,A031,2.0,2024-01-15
U0225,A016,3.0,2024-02-16
U0225,A048,1.5,2024-03-15
U0225,A027,2.5,2024-05-22
U0225,A010,4.0,2024-10-23
U0226,A018,3.0,2024-02-20
U0226,A002,2.5,2024-04-19
U0226,A025,3.0,2024-09-15
U0226,A017,2.5,2024-12-28
U0226,A040,3.0,2024-08-31
U0226,A057,4.0,2024-07-06
U0226,A041,2.5,2024-12-23
U0226,A016,1.5,2024-10-28
U0226,A009,2.5,2024-04-04
U0226,A039,3.0,2024-08-13
U0226,A058,2.5,2024-12-10
U0226,A010,3.0,2024-02-24
U0226,A012,2.5,2024-04-02
U0227,A007,4.0,2024-07-03
U0227,A002,3.5,2024-12-26
U0227,A034,3.5,2024-05-27
U0227,A036,3.5,2024-10-12
U0227,A025,3.5,2024-01-21
U0227,A046,4.0,2024-02-12
U0227,A060,4.5,2024-06-16
U0227,A042,5.0,2024-09-09
U0227,A037,3.5,2024-02-29
U0227,A009,3.0,2024-07-16
U0227,A048,2.5,2024-05-25
U0227,A014,4.0,2024-08-21
U0227,A029,4.0,2024-11-03
U0228,A028,2.0,2024-07-21
U0228,A017,3.5,2024-08-12
U0228,A054,3.5,2024-09-24
U0228,A019,4.5,2024-12-03
U0228,A057,3.0,2024-12-12
U0228,A046,3.5,2024-02-13
U0228,A041,2.0,2024-03-02
U0228,A053,2.5,2024-03-14
U0228,A009,2.0,2024-07-21
U0228,A042,4.0,2024-07-24
U0228,A004,1.0,2024-12-21
U0228,A048,2.5,2024-10-29
U0229,A028,1.0,2024-04-29
U0229,A024,3.0,2024-08-05
U0229,A002,4.0,2024-09-12
U0229,A026,3.5,2024-05-22
U0229,A045,1.0,2024-10-24
U0229,A050,3.0,2024-10-30
U0229,A059,2.0,2024-05-19
U0229,A049,2.5,2024-11-25
U0229,A012,2.5,2024-07-23
U0230,A005,4.0,2024-01-16
U0230,A025,3.0,2024-02-20
U0230,A054,3.0,2024-01-28
U0230,A011,3.0,2024-02-04
U0230,A060,3.5,2024-09-12
U0230,A020,3.0,2024-12-13
U0230,A037,3.5,2024-01-14
U0230,A038,2.5,2024-04-01
U0230,A048,3.5,2024-07-14
U0230,A033,3.0,2024-11-05
U0230,A058,2.5,2024-12-13
U0230,A035,3.0,2024-06-16
U0230,A014,1.5,2024-03-19
U0231,A055,2.5,2024-10-03
U0231,A018,3.5,2024-10-06
U0231,A034,4.0,2024-01-10
U0231,A017,4.0,2024-01-17
U0231,A054,3.5,2024-08-08
U0231,A046,2.0,2024-03-01
U0231,A022,5.0,2024-07-15
U0231,A020,2.0,2024-08-18
U0231,A048,3.5,2024-06-10
U0231,A008,3.5,2024-07-11
U0231,A059,2.5,2024-08-14
U0231,A014,3.0,2024-08-23
U0232,A033,3.0,2024-07-18
U0232,A025,3.5,2024-09-06
U0232,A054,3.5,2024-02-26
U0232,A060,3.0,2024-10-18
U0232,A039,3.5,2024-12-11
U0232,A059,3.5,2024-09-08
U0232,A058,3.5,2024-12-03
U0232,A035,2.0,2024-10-10
U0233,A001,4.0,2024-06-23
U0233,A007,3.0,2024-07-13
U0233,A025,3.5,2024-02-19
U0233,A036,4.5,2024-08-07
U0233,A047,4.0,2024-06-25
U0233,A060,2.5,2024-07-01
U0233,A043,3.5,2024-07-29
U0233,A020,3.5,2024-06-28
U0233,A015,4.0,2024-01-29
U0233,A006,3.5,2024-12-04
U0233,A056,4.5,2024-05-05
U0233,A039,3.0,2024-05-06
U0233,A059,2.0,2024-04-30
U0233,A011,3.5,2024-11-27
U0233,A052,3.0,2024-06-08
U0234,A002,2.0,2024-10-17
U0234,A047,2.5,2024-09-20
U0234,A036,3.0,2024-08-03
U0234,A057,4.0,2024-05-16
U0234,A046,3.5,2024-01-11
U0234,A041,2.0,2024-12-22
U0234,A043,3.0,2024-08-28
U0234,A060,4.5,2024-10-28
U0234,A014,3.0,2024-01-12
U0235,A018,3.0,2024-11-10
U0235,A025,4.0,2024-06-02
U0235,A054,2.5,2024-07-05
U0235,A030,4.5,2024-08-11
U0235,A022,3.0,2024-04-13
U0235,A060,2.5,2024-09-11
U0235,A048,3.5,2024-11-21
U0235,A053,2.5,2024-02-08
U0235,A050,3.5,2024-10-01
U0235,A044,3.0,2024-04-19
U0235,A059,3.0,2024-05-27
U0235,A012,2.5,2024-05-15
U0235,A014,3.5,2024-01-25
U0236,A028,3.5,2024-02-09
U0236,A024,2.0,2024-11-29
U0236,A032,3.0,2024-06-03
U0236,A019,3.0,2024-09-15
U0236,A026,2.5,2024-06-02
U0236,A046,4.0,2024-08-09
U0236,A043,3.0,2024-12-05
U0236,A060,2.0,2024-10-03
U0236,A042,2.5,2024-06-09
U0236,A056,4.5,2024-04-12
U0236,A044,2.5,2024-07-31
U0236,A014,1.5,2024-07-24
U0237,A055,4.0,2024-09-24
U0237,A051,4.0,2024-04-12
U0237,A054,4.0,2024-07-05
U0237,A030,4.5,2024-08-24
U0237,A026,3.5,2024-03-16
U0237,A045,2.5,2024-05-03
U0237,A022,3.5,2024-03-18
U0237,A057,3.0,2024-12-16
U0237,A038,3.5,2024-06-02
U0237,A039,3.5,2024-08-10
U0237,A033,4.0,2024-07-29
U0237,A003,2.5,2024-06-12
U0238,A002,2.5,2024-04-08
U0238,A017,4.5,2024-01-15
U0238,A045,3.5,2024-05-05
U0238,A026,3.5,2024-06-07
U0238,A003,3.5,2024-08-25
U0238,A053,3.5,2024-09-05
U0238,A033,3.0,2024-10-13
U0238,A027,1.5,2024-08-11
U0238,A035,3.0,2024-08-04
U0239,A005,2.5,2024-10-08
U0239,A051,3.5,2024-03-31
U0239,A011,3.5,2024-11-25
U0239,A026,4.0,2024-01-22
U0239,A023,5.0,2024-09-05
U0239,A033,3.0,2024-01-11
U0239,A058,2.5,2024-01-29
U0239,A035,3.5,2024-02-12
U0240,A055,3.0,2024-09-11
U0240,A007,3.0,2024-02-16
U0240,A024,3.5,2024-05-01
U0240,A034,3.5,2024-11-03
U0240,A045,2.5,2024-03-03
U0240,A040,2.5,2024-06-09
U0240,A043,2.5,2024-06-17
U0240,A044,3.0,2024-10-26
U0240,A059,2.0,2024-07-18
U0240,A049,2.5,2024-04-30
U0240,A010,2.5,2024-08-04
U0240,A012,3.5,2024-04-21
U0240,A014,3.0,2024-03-14
U0241,A030,2.5,2024-09-30
U0241,A019,3.0,2024-07-10
U0241,A020,3.0,2024-12-24
U0241,A013,3.0,2024-02-27
U0241,A050,4.0,2024-06-11
U0241,A059,3.5,2024-10-06
U0241,A049,2.5,2024-08-04
U0241,A010,3.5,2024-08-31
U0241,A035,2.5,2024-12-15
U0242,A017,3.0,2024-05-09
U0242,A046,3.5,2024-10-09
U0242,A039,2.0,2024-07-15
U0242,A015,2.0,2024-06-07
U0242,A013,2.0,2024-11-23
U0242,A023,3.5,2024-12-24
U0242,A035,3.5,2024-07-04
U0242,A056,3.0,2024-12-16
U0242,A044,4.5,2024-03-03
U0242,A058,4.0,2024-09-30
U0242,A052,2.0,2024-05-01
U0243,A051,3.5,2024-02-11
U0243,A005,2.5,2024-09-08
U0243,A034,3.5,2024-08-29
U0243,A047,2.5,2024-07-30
U0243,A045,2.5,2024-06-19
U0243,A017,2.0,2024-08-04
U0243,A020,2.0,2024-02-21
U0243,A048,2.5,2024-03-23
U0243,A015,3.0,2024-12-23
U0243,A053,2.5,2024-05-13
U0243,A001,4.0,2024-09-16
U0243,A059,2.5,2024-02-03
U0243,A058,3.0,2024-06-29
U0243,A035,4.0,2024-08-03
U0243,A029,3.0,2024-11-04
U0244,A025,3.0,2024-02-12
U0244,A054,4.0,2024-02-26
U0244,A030,5.0,2024-03-21
U0244,A047,3.5,2024-05-07
U0244,A057,3.0,2024-09-21
U0244,A022,4.5,2024-11-28
U0244,A053,3.5,2024-03-07
U0244,A050,4.0,2024-10-31
U0244,A006,5.0,2024-12-17
U0244,A039,2.5,2024-07-29
U0244,A059,3.5,2024-06-12
U0244,A011,3.5,2024-08-19
U0244,A003,3.0,2024-09-01
U0245,A028,4.5,2024-10-19
U0245,A002,3.0,2024-04-24
U0245,A007,2.5,2024-01-11
U0245,A005,3.0,2024-01-12
U0245,A011,4.0,2024-10-12
U0245,A053,3.5,2024-11-27
U0245,A037,3.0,2024-11-09
U0245,A059,4.0,2024-11-16
U0245,A058,1.5,2024-04-27
U0245,A049,3.5,2024-02-15
U0246,A028,3.5,2024-04-24
U0246,A007,2.0,2024-04-14
U0246,A024,3.5,2024-04-07
U0246,A011,4.5,2024-05-16
U0246,A030,2.5,2024-05-27
U0246,A057,2.0,2024-09-10
U0246,A040,3.0,2024-07-14
U0246,A042,3.0,2024-03-07
U0246,A021,3.5,2024-08-08
U0246,A039,3.0,2024-04-15
U0246,A008,3.0,2024-11-03
U0246,A058,3.0,2024-04-20
U0246,A049,2.0,2024-05-24
U0246,A010,3.5,2024-12-12
U0246,A035,4.0,2024-04-06
U0247,A001,2.5,2024-03-09
U0247,A032,3.0,2024-06-14
U0247,A051,3.5,2024-12-20
U0247,A015,3.5,2024-07-22
U0247,A013,3.0,2024-12-17
U0247,A053,3.0,2024-04-18
U0247,A038,4.5,2024-07-15
U0247,A016,4.0,2024-12-28
U0247,A004,4.0,2024-08-04
U0247,A044,3.5,2024-11-01
U0247,A008,4.0,2024-05-11
U0247,A003,3.0,2024-02-07
U0247,A010,3.5,2024-02-18
U0247,A027,2.5,2024-10-12
U0248,A047,3.0,2024-05-09
U0248,A036,2.5,2024-09-15
U0248,A057,2.0,2024-11-13
U0248,A031,3.5,2024-07-14
U0248,A056,3.0,2024-06-03
U0248,A038,4.0,2024-07-21
U0248,A059,4.0,2024-12-09
U0248,A058,3.5,2024-07-08
U0249,A018,2.5,2024-12-29
U0249,A005,3.0,2024-09-28
U0249,A031,4.0,2024-08-09
U0249,A038,3.0,2024-03-13
U0249,A048,3.5,2024-05-13
U0249,A033,4.0,2024-02-29
U0249,A058,5.0,2024-06-09
U0249,A059,4.0,2024-01-23
U0249,A003,3.5,2024-03-06
U0249,A010,3.5,2024-09-12
U0250,A028,3.0,2024-03-18
U0250,A012,3.0,2024-10-11
U0250,A007,3.0,2024-12-02
U0250,A051,3.0,2024-11-21
U0250,A030,3.0,2024-08-13
U0250,A045,3.0,2024-01-28
U0250,A043,3.0,2024-04-06
U0250,A021,4.0,2024-03-17
U0250,A006,4.0,2024-01-28
U0250,A059,2.5,2024-04-27
U0250,A058,3.0,2024-04-03
U0250,A035,4.5,2024-01-19
U0251,A028,3.5,2024-04-02
U0251,A002,3.5,2024-03-27
U0251,A014,2.5,2024-09-17
U0251,A005,4.0,2024-05-19
U0251,A025,3.0,2024-10-15
U0251,A036,2.5,2024-12-05
U0251,A030,2.5,2024-10-26
U0251,A057,3.5,2024-04-18
U0251,A020,3.0,2024-10-25
U0251,A016,3.0,2024-01-03
U0251,A035,4.0,2024-09-26
U0251,A008,3.0,2024-10-19
U0251,A058,3.0,2024-04-02
U0251,A012,4.0,2024-08-01
U0251,A029,3.5,2024-02-09
U0252,A047,3.5,2024-02-11
U0252,A036,4.0,2024-08-23
U0252,A040,2.0,2024-12-28
U0252,A057,3.5,2024-12-03
U0252,A046,3.5,2024-09-02
U0252,A041,4.5,2024-08-20
U0252,A053,2.0,2024-11-17
U0252,A006,4.5,2024-05-17
U0252,A056,3.5,2024-10-31
U0252,A035,3.5,2024-12-02
U0252,A014,4.5,2024-01-03
U0253,A028,3.5,2024-04-01
U0253,A017,3.0,2024-05-02
U0253,A026,3.5,2024-07-23
U0253,A057,2.5,2024-02-15
U0253,A013,3.0,2024-01-11
U0253,A053,4.0,2024-04-16
U0253,A037,3.0,2024-03-24
U0253,A006,4.5,2024-07-17
U0253,A038,3.0,2024-07-25
U0253,A001,2.5,2024-05-25
U0253,A033,3.5,2024-11-27
U0253,A059,3.0,2024-11-30
U0253,A014,3.5,2024-03-19
U0254,A028,4.0,2024-04-12
U0254,A007,3.5,2024-09-07
U0254,A030,3.0,2024-08-16
U0254,A058,4.0,2024-07-17
U0254,A040,4.0,2024-08-31
U0254,A043,3.5,2024-05-17
U0254,A021,3.5,2024-10-15
U0254,A059,3.5,2024-11-03
U0254,A011,2.5,2024-08-04
U0255,A047,3.0,2024-06-23
U0255,A019,3.0,2024-08-25
U0255,A060,3.0,2024-12-12
U0255,A015,2.0,2024-04-24
U0255,A021,3.5,2024-11-27
U0255,A037,3.5,2024-12-17
U0255,A006,3.5,2024-03-20
U0255,A048,3.5,2024-09-10
U0255,A010,3.5,2024-09-26
U0256,A033,3.0,2024-06-02
U0256,A032,4.0,2024-05-07
U0256,A054,4.5,2024-09-24
U0256,A043,3.5,2024-08-06
U0256,A038,2.5,2024-05-31
U0256,A059,3.0,2024-10-18
U0256,A011,3.5,2024-01-25
U0256,A003,4.0,2024-10-09
U0256,A029,3.0,2024-02-09
U0257,A024,2.5,2024-09-14
U0257,A032,4.5,2024-01-09
U0257,A017,2.5,2024-02-28
U0257,A060,2.0,2024-12-04
U0257,A037,3.0,2024-08-24
U0257,A006,2.5,2024-04-01
U0257,A048,3.0,2024-04-03
U0257,A059,4.0,2024-07-20
U0258,A018,4.0,2024-06-23
U0258,A024,2.0,2024-04-05
U0258,A017,1.5,2024-04-18
U0258,A046,3.0,2024-04-04
U0258,A043,4.0,2024-02-10
U0258,A038,3.0,2024-11-05
U0258,A012,3.0,2024-05-12
U0258,A029,3.0,2024-12-10
U0259,A047,3.5,2024-08-23
U0259,A057,3.5,2024-12-20
U0259,A041,3.5,2024-07-26
U0259,A020,4.0,2024-12-02
U0259,A021,4.5,2024-11-04
U0259,A037,4.5,2024-09-06
U0259,A001,3.5,2024-06-04
U0259,A014,3.5,2024-11-12
U0259,A029,3.0,2024-11-11
U0260,A024,3.0,2024-11-16
U0260,A017,1.5,2024-10-02
U0260,A025,2.5,2024-04-07
U0260,A034,3.5,2024-02-14
U0260,A040,3.5,2024-06-03
U0260,A060,4.0,2024-08-25
U0260,A042,4.0,2024-03-16
U0260,A023,3.0,2024-08-30
U0260,A050,5.0,2024-08-04
U0260,A001,3.0,2024-01-12
U0260,A058,2.5,2024-02-29
U0260,A049,2.5,2024-03-26
U0260,A029,1.5,2024-03-19
U0261,A018,4.5,2024-09-10
U0261,A047,2.5,2024-10-23
U0261,A045,2.0,2024-11-01
U0261,A046,3.5,2024-10-10
U0261,A057,3.0,2024-05-28
U0261,A020,4.0,2024-01-19
U0261,A060,3.5,2024-09-06
U0261,A031,3.0,2024-07-23
U0261,A042,3.0,2024-09-05
U0261,A037,2.0,2024-09-19
U0261,A056,3.0,2024-10-29
U0261,A004,2.0,2024-11-09
U0261,A008,4.0,2024-12-13
U0261,A027,3.5,2024-09-06
U0261,A010,3.5,2024-04-28
U0262,A024,4.5,2024-08-30
U0262,A017,3.0,2024-02-29
U0262,A019,4.5,2024-09-10
U0262,A060,2.0,2024-11-14
U0262,A021,2.0,2024-11-26
U0262,A023,2.0,2024-06-26
U0262,A056,4.0,2024-08-17
U0262,A052,4.0,2024-12-23
U0263,A012,3.5,2024-12-30
U0263,A018,3.5,2024-07-18
U0263,A034,3.5,2024-08-01
U0263,A054,2.5,2024-12-10
U0263,A017,3.5,2024-11-30
U0263,A046,3.5,2024-07-03
U0263,A060,3.5,2024-08-29
U0263,A015,3.5,2024-03-23
U0263,A013,2.5,2024-11-14
U0263,A050,2.5,2024-04-16
U0263,A056,2.0,2024-05-24
U0263,A059,4.0,2024-12-19
U0263,A058,4.0,2024-02-14
U0263,A035,4.0,2024-12-07
U0264,A055,2.0,2024-05-13
U0264,A028,4.0,2024-07-01
U0264,A002,3.0,2024-12-12
U0264,A051,3.0,2024-03-22
U0264,A030,4.0,2024-03-30
U0264,A026,3.5,2024-09-14
U0264,A060,2.0,2024-01-17
U0264,A041,2.0,2024-02-02
U0264,A016,3.0,2024-06-21
U0264,A037,2.5,2024-08-08
U0264,A023,3.5,2024-02-28
U0264,A001,3.5,2024-11-12
U0264,A033,3.5,2024-04-26
U0264,A058,2.5,2024-03-02
U0264,A003,4.5,2024-10-14
U0265,A028,5.0,2024-02-26
U0265,A012,3.5,2024-02-24
U0265,A054,3.0,2024-11-08
U0265,A030,3.0,2024-11-08
U0265,A057,3.5,2024-02-22
U0265,A031,3.0,2024-10-14
U0265,A043,2.0,2024-01-22
U0265,A020,3.0,2024-09-16
U0265,A006,3.5,2024-02-23
U0265,A058,4.0,2024-03-26
U0265,A035,3.5,2024-11-18
U0266,A018,2.0,2024-06-20
U0266,A036,4.0,2024-03-11
U0266,A046,4.0,2024-03-03
U0266,A043,3.5,2024-04-13
U0266,A015,2.5,2024-08-12
U0266,A042,2.5,2024-07-31
U0266,A038,4.0,2024-01-04
U0266,A033,4.0,2024-05-05
U0266,A014,4.0,2024-08-30
U0267,A049,4.0,2024-07-28
U0267,A051,3.5,2024-08-22
U0267,A019,2.5,2024-09-21
U0267,A057,2.0,2024-12-15
U0267,A003,3.5,2024-07-04
U0267,A060,2.5,2024-01-16
U0267,A045,4.0,2024-08-14
U0267,A050,4.0,2024-03-15
U0267,A042,2.0,2024-01-06
U0267,A006,2.5,2024-09-21
U0267,A059,2.5,2024-02-05
U0267,A058,3.0,2024-02-13
U0267,A027,3.5,2024-06-22
U0268,A028,3.0,2024-05-23
U0268,A018,3.5,2024-09-27
U0268,A007,3.5,2024-11-08
U0268,A025,4.0,2024-03-16
U0268,A045,2.0,2024-12-24
U0268,A057,2.5,2024-07-25
U0268,A013,4.0,2024-08-16
U0268,A037,2.0,2024-11-25
U0268,A023,2.0,2024-04-15
U0268,A027,2.5,2024-10-05
U0268,A010,4.5,2024-11-15
U0268,A035,2.5,2024-11-12
U0268,A029,4.0,2024-11-29
U0269,A024,3.5,2024-01-12
U0269,A033,4.5,2024-01-15
U0269,A034,3.5,2024-10-03
U0269,A036,3.5,2024-10-30
U0269,A025,3.0,2024-05-12
U0269,A043,3.5,2024-05-03
U0269,A016,4.5,2024-06-04
U0269,A053,3.5,2024-08-04
U0269,A037,5.0,2024-09-15
U0269,A009,2.5,2024-02-26
U0269,A039,3.5,2024-01-31
U0269,A059,3.5,2024-07-09
U0269,A052,2.5,2024-05-12
U0269,A027,3.0,2024-11-17
U0269,A035,3.5,2024-09-16
U0270,A028,4.5,2024-07-12
U0270,A012,3.0,2024-09-23
U0270,A032,4.5,2024-05-06
U0270,A005,3.5,2024-02-23
U0270,A030,2.5,2024-06-16
U0270,A057,4.0,2024-09-21
U0270,A043,3.0,2024-10-25
U0270,A016,3.0,2024-04-08
U0270,A056,2.0,2024-07-03
U0270,A038,2.0,2024-08-20
U0270,A059,3.5,2024-02-20
U0270,A058,4.0,2024-03-16
U0270,A052,4.5,2024-12-30
U0271,A028,2.5,2024-08-13
U0271,A029,4.0,2024-12-18
U0271,A032,3.0,2024-09-07
U0271,A034,3.5,2024-08-01
U0271,A017,3.0,2024-03-24
U0271,A030,5.0,2024-03-14
U0271,A045,2.5,2024-09-15
U0271,A057,4.0,2024-03-06
U0271,A011,3.0,2024-09-05
U0271,A020,2.0,2024-12-30
U0271,A060,3.5,2024-08-22
U0271,A039,3.0,2024-03-07
U0271,A058,2.5,2024-12-26
U0271,A014,2.5,2024-09-19
U0272,A024,3.0,2024-02-26
U0272,A054,3.5,2024-03-02
U0272,A026,3.0,2024-07-08
U0272,A031,3.0,2024-10-19
U0272,A022,4.0,2024-05-28
U0272,A038,3.0,2024-01-21
U0272,A059,3.0,2024-09-24
U0272,A058,2.5,2024-03-19
U0272,A029,3.5,2024-03-01
U0273,A001,2.5,2024-01-02
U0273,A017,2.5,2024-03-03
U0273,A054,3.5,2024-10-07
U0273,A025,2.0,2024-06-27
U0273,A003,2.5,2024-02-04
U0273,A060,5.0,2024-01-23
U0273,A039,2.5,2024-08-01
U0273,A041,4.0,2024-09-03
U0273,A042,2.5,2024-10-20
U0273,A044,3.5,2024-06-07
U0273,A059,3.5,2024-10-16
U0273,A027,4.0,2024-08-19
U0273,A029,3.0,2024-06-21
U0274,A028,4.5,2024-05-22
U0274,A025,4.0,2024-11-26
U0274,A054,2.0,2024-02-15
U0274,A036,3.5,2024-03-25
U0274,A019,3.5,2024-12-28
U0274,A046,4.5,2024-01-13
U0274,A057,3.5,2024-10-19
U0274,A060,3.5,2024-11-18
U0274,A016,3.5,2024-12-28
U0274,A030,3.0,2024-06-07
U0274,A023,3.5,2024-10-14
U0274,A038,4.0,2024-11-26
U0274,A008,3.0,2024-03-04
U0274,A058,4.0,2024-11-25
U0275,A055,5.0,2024-12-03
U0275,A024,3.5,2024-09-29
U0275,A026,4.0,2024-04-02
U0275,A046,3.0,2024-01-10
U0275,A022,3.5,2024-05-20
U0275,A031,4.5,2024-04-15
U0275,A050,3.5,2024-05-05
U0275,A039,3.5,2024-12-27
U0275,A010,2.5,2024-10-23
U0276,A028,3.0,2024-04-03
U0276,A025,3.5,2024-05-10
U0276,A045,3.5,2024-02-15
U0276,A040,3.5,2024-03-19
U0276,A057,3.5,2024-06-06
U0276,A031,3.0,2024-07-27
U0276,A043,3.0,2024-12-13
U0276,A023,3.5,2024-03-27
U0276,A037,3.0,2024-01-31
U0276,A009,2.5,2024-11-10
U0276,A038,3.5,2024-06-15
U0276,A044,3.5,2024-04-02
U0276,A058,4.0,2024-01-14
U0276,A003,2.0,2024-01-30
U0276,A029,3.0,2024-06-01
U0277,A055,2.5,2024-02-28
U0277,A032,3.5,2024-05-17
U0277,A005,3.5,2024-02-01
U0277,A034,4.0,2024-06-11
U0277,A036,4.5,2024-08-25
U0277,A060,4.0,2024-10-10
U0277,A039,4.0,2024-07-27
U0277,A042,2.5,2024-02-03
U0277,A037,4.0,2024-09-04
U0277,A006,4.0,2024-01-15
U0277,A004,3.0,2024-07-27
U0277,A048,3.5,2024-11-20
U0277,A008,3.5,2024-04-29
U0277,A003,3.0,2024-01-10
U0278,A018,2.0,2024-10-03
U0278,A002,4.5,2024-03-27
U0278,A005,3.0,2024-05-05
U0278,A034,3.5,2024-10-02
U0278,A040,4.5,2024-08-04
U0278,A046,1.5,2024-10-11
U0278,A015,4.0,2024-08-19
U0278,A021,3.0,2024-01-22
U0278,A042,3.5,2024-01-01
U0278,A037,2.5,2024-08-25
U0278,A056,3.0,2024-11-13
U0278,A058,3.5,2024-05-28
U0279,A045,5.0,2024-03-23
U0279,A057,3.0,2024-09-30
U0279,A026,3.5,2024-10-15
U0279,A020,3.5,2024-02-05
U0279,A013,2.5,2024-06-02
U0279,A001,2.0,2024-02-15
U0279,A059,3.0,2024-07-21
U0279,A027,2.5,2024-12-23
U0279,A010,3.5,2024-03-03
U0279,A035,4.0,2024-03-12
U0280,A028,4.0,2024-06-23
U0280,A018,2.5,2024-04-17
U0280,A017,3.0,2024-08-23
U0280,A036,3.5,2024-11-02
U0280,A019,3.0,2024-06-17
U0280,A060,3.5,2024-01-09
U0280,A016,3.0,2024-12-20
U0280,A021,2.5,2024-03-09
U0280,A050,3.0,2024-11-26
U0280,A011,3.5,2024-01-02
U0280,A010,3.0,2024-11-07
U0280,A035,3.5,2024-08-31
U0281,A055,3.5,2024-11-28
U0281,A019,3.5,2024-11-29
U0281,A046,3.0,2024-02-09
U0281,A060,3.0,2024-10-02
U0281,A040,2.5,2024-01-16
U0281,A021,2.5,2024-12-09
U0281,A039,4.0,2024-08-15
U0281,A033,2.5,2024-12-10
U0282,A028,2.5,2024-04-08
U0282,A018,2.0,2024-08-15
U0282,A047,2.5,2024-01-05
U0282,A045,3.5,2024-04-23
U0282,A040,3.5,2024-01-11
U0282,A060,2.5,2024-05-23
U0282,A037,3.5,2024-12-14
U0282,A044,3.0,2024-12-29
U0282,A003,3.0,2024-07-02
U0283,A028,3.5,2024-11-22
U0283,A051,5.0,2024-07-21
U0283,A016,2.5,2024-02-26
U0283,A013,3.5,2024-05-22
U0283,A042,3.0,2024-10-18
U0283,A056,3.5,2024-09-13
U0283,A038,4.5,2024-09-09
U0283,A001,5.0,2024-03-28
U0283,A058,3.5,2024-10-09
U0283,A004,4.0,2024-04-09
U0283,A014,3.5,2024-12-03
U0284,A005,2.5,2024-12-14
U0284,A047,4.0,2024-10-13
U0284,A015,2.0,2024-08-20
U0284,A042,2.5,2024-01-02
U0284,A056,4.0,2024-08-06
U0284,A048,2.5,2024-11-24
U0284,A059,4.0,2024-12-10
U0284,A058,3.0,2024-11-28
U0284,A010,2.5,2024-01-27
U0284,A035,3.5,2024-06-14
U0285,A028,3.5,2024-01-03
U0285,A047,2.0,2024-07-19
U0285,A017,4.0,2024-04-09
U0285,A058,3.0,2024-06-20
U0285,A019,3.0,2024-02-11
U0285,A046,3.5,2024-10-19
U0285,A057,3.0,2024-01-13
U0285,A060,3.5,2024-04-25
U0285,A054,3.5,2024-12-19
U0285,A009,3.5,2024-08-04
U0285,A052,4.0,2024-02-08
U0285,A011,4.0,2024-05-07
U0285,A035,3.0,2024-04-10
U0285,A029,2.5,2024-03-25
U0286,A018,4.5,2024-06-23
U0286,A032,3.5,2024-01-28
U0286,A051,3.5,2024-06-19
U0286,A047,4.0,2024-09-23
U0286,A034,4.0,2024-05-01
U0286,A030,3.0,2024-02-07
U0286,A057,3.5,2024-11-03
U0286,A060,4.0,2024-11-13
U0286,A043,3.5,2024-08-12
U0286,A016,4.0,2024-02-18
U0286,A013,3.5,2024-11-16
U0286,A056,2.5,2024-08-16
U0286,A029,2.0,2024-10-23
U0287,A036,2.5,2024-11-08
U0287,A040,2.0,2024-11-16
U0287,A057,2.5,2024-08-09
U0287,A060,4.0,2024-02-03
U0287,A039,4.0,2024-02-22
U0287,A041,2.5,2024-12-12
U0287,A043,2.5,2024-01-29
U0287,A048,4.5,2024-10-13
U0287,A029,2.5,2024-01-27
U0288,A028,3.0,2024-02-25
U0288,A002,3.0,2024-02-22
U0288,A024,4.0,2024-01-07
U0288,A031,3.0,2024-10-31
U0288,A053,3.5,2024-02-04
U0288,A038,2.5,2024-10-30
U0288,A050,4.5,2024-04-09
U0288,A056,2.5,2024-10-20
U0288,A004,4.5,2024-03-05
U0288,A008,3.5,2024-11-22
U0288,A011,3.0,2024-09-17
U0288,A029,3.5,2024-05-11
U0289,A025,3.5,2024-11-29
U0289,A054,5.0,2024-07-02
U0289,A047,3.5,2024-06-08
U0289,A046,3.5,2024-10-25
U0289,A057,2.0,2024-10-04
U0289,A041,2.0,2024-03-15
U0289,A016,2.5,2024-03-16
U0289,A021,4.0,2024-08-28
U0289,A037,3.5,2024-06-07
U0289,A056,3.5,2024-11-04
U0289,A003,3.5,2024-06-24
U0289,A035,2.5,2024-05-29
